"Kod";"Nazwa";"Okresy";"Wskaźnik cen";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2014";99,7;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2015";99,6;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2016";100,7;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2017";100,9;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2018";100,5;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2019";100,5;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2020";100,5;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2021";102,6;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2022";104,0;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2023";100,6;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2024";100,9;"-";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2025";;"-";"n";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2005";100,3;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2006";99,8;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2007";100,6;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2008";101,6;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2009";101,0;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2010";100,9;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2011";102,2;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2012";101,7;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2013";100,2;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2014";100,2;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2015";99,3;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2016";99,1;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2017";101,2;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2018";100,2;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2019";100,0;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2020";102,1;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2021";102,0;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2022";103,6;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2023";104,4;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2024";101,2;"-";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2025";101,4;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2005";100,5;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2006";100,7;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2007";101,3;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2008";101,5;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2009";101,9;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2010";101,2;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2011";101,6;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2012";101,4;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2013";100,5;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2014";100,0;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2015";100,6;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2016";100,7;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2017";100,3;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2018";100,6;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2019";101,8;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2020";100,2;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2021";101,9;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2022";106,3;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2023";101,6;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2024";101,5;"-";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2025";100,5;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2005";99,8;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2006";100,4;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2007";100,0;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2008";100,4;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2009";100,2;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2010";100,0;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2011";99,7;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2012";99,5;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2013";100,2;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2014";99,6;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2015";99,6;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2016";99,7;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2017";99,8;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2018";100,1;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2019";100,4;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2020";100,2;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2021";101,0;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2022";103,4;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2023";99,7;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2024";101,8;"-";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2025";100,4;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2005";100,3;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2006";100,1;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2007";101,8;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2008";100,6;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2009";100,3;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2010";101,0;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2011";101,5;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2012";100,5;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2013";100,1;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2014";99,5;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2015";99,8;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2016";100,8;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2017";101,3;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2018";100,7;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2019";100,5;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2020";100,5;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2021";102,9;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2022";103,9;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2023";100,5;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2024";100,7;"-";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2025";;"-";"n";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2005";100,2;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2006";100,0;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2007";100,7;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2008";101,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2009";101,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2010";100,9;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2011";102,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2012";101,7;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2013";100,2;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2014";100,3;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2015";99,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2016";99,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2017";100,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2018";100,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2019";100,3;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2020";102,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2021";102,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2022";103,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2023";105,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2024";100,9;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2025";101,6;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2005";100,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2006";100,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2007";101,2;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2008";101,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2009";101,7;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2010";101,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2011";101,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2012";101,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2013";100,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2014";100,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2015";100,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2016";100,3;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2017";100,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2018";100,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2019";101,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2020";100,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2021";101,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2022";105,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2023";102,0;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2024";101,3;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2025";100,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2005";99,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2006";100,3;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2007";99,9;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2008";100,2;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2009";99,9;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2010";100,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2011";99,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2012";99,6;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2013";100,0;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2014";99,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2015";99,6;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2016";99,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2017";99,7;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2018";99,9;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2019";100,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2020";100,2;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2021";100,7;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2022";102,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2023";99,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2024";102,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2025";100,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2005";100,3;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2006";100,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2007";101,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2008";100,6;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2009";100,2;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2010";100,9;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2011";101,2;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2012";100,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2013";100,0;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2014";100,1;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2015";99,6;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2016";100,7;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2017";101,0;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2018";100,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2019";100,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2020";100,5;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2021";101,8;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2022";104,0;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2023";100,4;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2024";100,6;"-";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2025";;"-";"n";
